,Name,Attribute Vector,Percentiles
411,Jonjo Shelvey,"[0.0, 0.03, 0.94, 0.0, 0.05, 0.08, 2.5, 51.16, 73.2, 5.77, 0.16, 0.62, 0.16, 0.0, 0.47, 0.78, 1.25, 1.56, 0.62]","[12, 19, 43, 8, 20, 15, 56, 54, 9, 66, 1, 40, 2, 1, 1, 27, 53, 82, 34]"
412,Jonjo Shelvey,"[0.0, 0.03, 0.94, 0.0, 0.05, 0.08, 2.5, 51.16, 73.2, 5.77, 0.16, 0.62, 0.16, 0.0, 0.47, 0.78, 1.25, 1.56, 0.62]","[12, 19, 43, 8, 20, 15, 56, 54, 9, 66, 1, 40, 2, 1, 1, 27, 53, 82, 34]"
413,Vincent Sierro,"[0.0, 0.07, 1.08, 0.0, 0.11, 0.16, 1.89, 55.22, 78.7, 6.63, 0.95, 0.81, 0.81, 1.76, 2.57, 0.54, 1.62, 1.49, 1.22]","[12, 46, 56, 8, 64, 49, 31, 66, 28, 81, 33, 56, 36, 45, 77, 11, 84, 78, 72]"
414,Bernardo Silva,"[0.2, 0.1, 0.95, 0.17, 0.13, 0.23, 3.26, 62.65, 86.2, 5.37, 3.84, 1.56, 3.93, 8.09, 1.82, 0.72, 0.98, 0.32, 0.2]","[88, 66, 44, 82, 75, 71, 81, 82, 78, 60, 98, 89, 99, 99, 38, 23, 27, 3, 3]"
415,David Silva,"[0.12, 0.16, 1.3, 0.2, 0.15, 0.31, 3.82, 55.88, 84.8, 7.52, 3.31, 0.94, 3.38, 5.78, 1.61, 0.71, 0.91, 0.71, 0.43]","[70, 87, 71, 89, 81, 87, 91, 68, 67, 88, 94, 64, 97, 95, 23, 21, 21, 24, 19]"
416,Lassine Sinayoko,"[0.06, 0.18, 2.41, 0.11, 0.15, 0.34, 3.5, 31.82, 74.4, 4.24, 2.81, 1.61, 4.36, 8.6, 1.89, 1.03, 0.69, 0.97, 1.26]","[46, 92, 98, 65, 82, 90, 85, 8, 11, 34, 90, 91, 99, 99, 40, 49, 5, 46, 74]"
417,Ibrahima Sissoko,"[0.0, 0.05, 0.89, 0.14, 0.06, 0.11, 2.2, 43.69, 76.9, 4.6, 1.24, 0.55, 1.92, 2.82, 2.75, 0.69, 1.37, 1.31, 2.06]","[12, 30, 38, 74, 34, 27, 45, 36, 20, 42, 43, 35, 75, 66, 85, 20, 70, 70, 92]"
418,Moussa Sissoko,"[0.08, 0.12, 0.84, 0.0, 0.03, 0.15, 1.61, 37.75, 79.9, 5.03, 1.65, 0.81, 1.3, 3.07, 1.46, 0.81, 1.0, 0.92, 1.3]","[55, 75, 35, 8, 11, 44, 17, 20, 36, 51, 68, 56, 56, 69, 15, 30, 28, 43, 76]"
419,Ellyes Skhiri,"[0.22, 0.17, 1.01, 0.03, 0.06, 0.22, 1.76, 54.11, 87.7, 4.88, 1.58, 0.76, 1.7, 1.92, 2.49, 1.76, 1.64, 1.51, 1.26]","[91, 88, 49, 20, 29, 70, 25, 63, 88, 49, 62, 50, 69, 49, 73, 96, 85, 80, 74]"
420,Oliver Skipp,"[0.05, 0.02, 0.37, 0.0, 0.04, 0.05, 1.64, 47.33, 85.8, 3.7, 1.06, 0.63, 0.42, 1.59, 2.22, 1.0, 1.11, 1.22, 0.48]","[43, 7, 9, 8, 12, 7, 20, 44, 73, 22, 37, 41, 15, 43, 60, 47, 39, 64, 23]"
421,Rubén Sobrino,"[0.11, 0.18, 1.2, 0.07, 0.08, 0.26, 1.94, 22.56, 71.8, 1.68, 1.64, 1.06, 2.74, 2.96, 2.01, 0.88, 1.2, 0.73, 2.19]","[67, 90, 65, 45, 50, 78, 33, 1, 7, 1, 67, 70, 92, 68, 48, 37, 47, 27, 94]"
422,Carlos Soler,"[0.23, 0.11, 0.91, 0.11, 0.1, 0.22, 2.5, 47.39, 83.7, 4.09, 1.25, 0.45, 1.82, 4.49, 1.48, 0.4, 0.8, 0.51, 0.17]","[92, 74, 41, 65, 62, 66, 57, 44, 60, 31, 45, 29, 73, 89, 16, 5, 10, 12, 2]"
423,Carlos Soler,"[0.23, 0.11, 0.91, 0.11, 0.1, 0.22, 2.5, 47.39, 83.7, 4.09, 1.25, 0.45, 1.82, 4.49, 1.48, 0.4, 0.8, 0.51, 0.17]","[92, 74, 41, 65, 62, 66, 57, 44, 60, 31, 45, 29, 73, 89, 16, 5, 10, 12, 2]"
424,Tomáš Souček,"[0.06, 0.13, 1.09, 0.1, 0.06, 0.19, 1.66, 31.78, 71.3, 2.81, 0.35, 0.06, 2.27, 1.66, 2.46, 1.69, 1.34, 2.27, 3.64]","[51, 79, 57, 57, 33, 58, 21, 8, 7, 6, 4, 1, 83, 43, 72, 93, 66, 97, 99]"
425,Matìas Soulé,"[0.19, 0.37, 2.42, 0.0, 0.17, 0.54, 4.29, 36.34, 83.1, 3.35, 2.98, 2.8, 3.91, 7.27, 1.49, 0.56, 1.3, 0.93, 0.75]","[86, 99, 98, 8, 87, 99, 95, 17, 56, 16, 91, 99, 99, 98, 17, 13, 61, 44, 46]"
426,Boubakary Soumaré,"[0.0, 0.0, 0.06, 0.0, 0.02, 0.02, 1.27, 49.83, 86.0, 4.03, 0.94, 0.66, 0.11, 1.11, 3.15, 1.82, 0.83, 1.49, 0.99]","[12, 1, 1, 8, 3, 1, 8, 51, 76, 30, 31, 44, 1, 29, 92, 97, 12, 78, 61]"
427,Vinicius Souza,"[0.04, 0.03, 0.37, 0.04, 0.02, 0.05, 1.22, 33.69, 79.9, 3.04, 0.48, 0.37, 0.74, 0.52, 3.67, 1.78, 1.15, 1.85, 2.67]","[34, 18, 9, 25, 3, 7, 6, 13, 36, 9, 8, 21, 33, 6, 98, 96, 42, 90, 97]"
428,Djibril Sow,"[0.11, 0.05, 0.83, 0.0, 0.04, 0.09, 1.71, 53.4, 84.9, 6.28, 1.26, 0.29, 0.83, 0.94, 1.47, 1.23, 0.86, 0.7, 0.72]","[67, 30, 34, 8, 16, 21, 22, 60, 68, 75, 47, 13, 37, 20, 16, 66, 14, 23, 43]"
429,Kevin Spadanuda,"[0.0, 0.06, 0.59, 0.08, 0.05, 0.11, 1.19, 22.35, 80.3, 1.44, 1.44, 1.95, 2.29, 4.74, 2.46, 0.93, 1.52, 0.42, 0.42]","[12, 39, 19, 50, 24, 27, 5, 1, 38, 1, 55, 96, 84, 90, 72, 40, 80, 9, 18]"
430,Stijn Spierings,"[0.06, 0.05, 0.69, 0.0, 0.06, 0.11, 1.73, 60.14, 85.3, 6.66, 0.89, 0.46, 0.58, 0.87, 2.74, 1.53, 1.41, 1.27, 0.58]","[46, 33, 26, 8, 33, 28, 23, 78, 72, 82, 29, 29, 26, 17, 84, 86, 72, 67, 31]"
431,Anton Stach,"[0.04, 0.1, 1.57, 0.17, 0.16, 0.25, 2.57, 39.0, 69.0, 4.61, 1.61, 1.09, 2.17, 3.35, 1.17, 1.78, 1.22, 1.09, 3.13]","[37, 66, 84, 82, 83, 76, 58, 22, 3, 42, 65, 73, 81, 74, 7, 97, 49, 53, 99]"
432,Jens Stage,"[0.15, 0.15, 0.92, 0.15, 0.09, 0.24, 1.5, 30.18, 66.2, 2.96, 0.92, 0.44, 2.77, 2.67, 1.65, 0.78, 1.65, 1.8, 2.52]","[77, 85, 42, 78, 53, 73, 14, 6, 1, 8, 29, 29, 92, 62, 27, 26, 86, 89, 96]"
433,Angelo Stiller,"[0.13, 0.04, 0.89, 0.13, 0.06, 0.1, 2.05, 46.41, 76.9, 4.35, 0.51, 0.38, 1.41, 2.05, 3.32, 1.28, 1.53, 1.79, 2.05]","[73, 24, 38, 71, 36, 24, 37, 42, 20, 36, 11, 22, 58, 50, 95, 69, 81, 89, 92]"
434,Kevin Stöger,"[0.07, 0.07, 1.56, 0.1, 0.2, 0.27, 4.78, 55.65, 69.3, 7.41, 1.49, 0.76, 1.28, 3.39, 2.91, 0.9, 0.94, 0.73, 0.38]","[53, 49, 83, 61, 91, 78, 98, 68, 4, 88, 59, 51, 55, 75, 88, 39, 23, 26, 15]"
435,Denis Suárez,"[0.0, 0.05, 0.38, 0.0, 0.1, 0.15, 3.24, 43.05, 73.2, 4.1, 2.48, 1.81, 1.14, 3.24, 2.48, 0.48, 1.05, 0.38, 0.38]","[12, 29, 10, 8, 63, 46, 80, 34, 9, 31, 86, 94, 50, 72, 73, 7, 31, 8, 15]"
436,Ibrahim Sulemana,"[0.0, 0.04, 1.24, 0.0, 0.03, 0.08, 1.8, 25.3, 72.7, 2.49, 0.55, 0.69, 1.11, 0.69, 2.63, 1.94, 1.11, 2.07, 1.38]","[12, 26, 67, 8, 7, 17, 26, 1, 9, 4, 13, 46, 49, 13, 79, 98, 38, 95, 80]"
437,Ivan Šunjić,"[0.0, 0.05, 0.54, 0.0, 0.02, 0.07, 1.54, 32.72, 74.8, 2.72, 0.54, 0.0, 0.63, 0.54, 3.44, 1.18, 1.54, 1.72, 0.63]","[12, 36, 17, 8, 2, 14, 14, 11, 12, 5, 12, 1, 30, 7, 96, 62, 81, 88, 35]"
438,Mattias Svanberg,"[0.2, 0.22, 1.47, 0.29, 0.25, 0.46, 2.6, 27.81, 69.5, 3.63, 1.42, 0.83, 2.89, 4.17, 1.23, 1.03, 1.32, 1.23, 0.98]","[88, 95, 80, 99, 97, 99, 60, 2, 5, 21, 55, 58, 93, 85, 8, 49, 63, 65, 60]"
439,Flavien Tait,"[0.09, 0.12, 1.41, 0.09, 0.1, 0.22, 3.12, 57.51, 86.7, 8.15, 2.69, 1.07, 2.18, 2.73, 1.75, 0.98, 0.9, 0.64, 0.3]","[59, 78, 77, 52, 59, 69, 76, 72, 82, 93, 88, 71, 82, 65, 32, 45, 19, 19, 8]"
440,Adrien Tameze,"[0.0, 0.03, 0.36, 0.0, 0.03, 0.05, 1.57, 32.42, 76.5, 3.06, 0.95, 0.77, 0.62, 1.72, 1.51, 1.1, 1.51, 1.63, 0.8]","[12, 15, 7, 8, 6, 8, 16, 11, 17, 9, 33, 52, 29, 44, 18, 56, 79, 85, 50]"
441,Renato Tapia,"[0.0, 0.06, 0.93, 0.0, 0.07, 0.12, 1.49, 50.3, 84.7, 4.22, 0.74, 0.68, 0.56, 0.5, 2.92, 1.18, 1.8, 2.3, 1.61]","[12, 42, 43, 8, 40, 33, 13, 53, 66, 34, 21, 45, 24, 5, 88, 62, 94, 97, 84]"
442,Florian Tardieu,"[0.0, 0.04, 0.89, 0.0, 0.09, 0.13, 4.01, 67.34, 86.8, 7.4, 1.78, 0.62, 0.98, 1.52, 2.77, 2.05, 1.69, 1.34, 0.62]","[12, 28, 37, 8, 55, 38, 93, 89, 83, 88, 72, 40, 43, 40, 85, 99, 88, 71, 34]"
443,Aurélien Tchouaméni,"[0.0, 0.08, 1.66, 0.14, 0.08, 0.16, 2.47, 73.21, 92.9, 6.32, 1.8, 1.09, 1.31, 0.95, 2.61, 1.98, 0.88, 1.87, 1.91]","[12, 54, 86, 75, 44, 47, 55, 95, 99, 75, 72, 73, 56, 20, 78, 99, 16, 92, 89]"
444,Ramón Terrats,"[0.09, 0.1, 1.66, 0.09, 0.13, 0.23, 2.01, 45.61, 83.1, 4.47, 2.19, 1.49, 1.58, 3.15, 1.66, 0.96, 1.49, 0.79, 0.53]","[60, 67, 86, 52, 75, 71, 35, 41, 56, 38, 81, 87, 65, 71, 27, 44, 78, 32, 26]"
445,Ramón Terrats,"[0.09, 0.1, 1.66, 0.09, 0.13, 0.23, 2.01, 45.61, 83.1, 4.47, 2.19, 1.49, 1.58, 3.15, 1.66, 0.96, 1.49, 0.79, 0.53]","[60, 67, 86, 52, 75, 71, 35, 41, 56, 38, 81, 87, 65, 71, 27, 44, 78, 32, 26]"
446,Martin Terrier,"[0.63, 0.36, 2.9, 0.26, 0.25, 0.61, 3.69, 40.41, 73.2, 4.33, 2.43, 0.63, 5.49, 8.86, 1.95, 0.9, 0.95, 0.53, 4.27]","[99, 99, 99, 98, 98, 99, 89, 27, 9, 36, 85, 41, 99, 99, 44, 38, 24, 13, 99]"
447,Morten Thorsby,"[0.08, 0.13, 1.29, 0.08, 0.05, 0.18, 1.44, 22.92, 62.7, 1.74, 0.08, 0.0, 2.95, 2.5, 2.5, 0.53, 1.44, 1.89, 3.1]","[55, 79, 70, 47, 25, 56, 12, 1, 1, 1, 1, 1, 94, 61, 73, 10, 75, 93, 99]"
448,Kristian Thorstvedt,"[0.16, 0.17, 1.58, 0.08, 0.09, 0.25, 2.22, 38.66, 76.2, 4.75, 2.46, 0.55, 2.85, 4.28, 1.27, 1.11, 1.51, 1.03, 2.22]","[81, 88, 84, 49, 52, 76, 46, 21, 17, 46, 86, 36, 93, 86, 8, 57, 79, 50, 94]"
449,Khéphren Thuram,"[0.07, 0.11, 1.34, 0.14, 0.18, 0.29, 2.97, 47.99, 85.1, 4.52, 3.25, 1.63, 2.16, 2.72, 1.8, 1.34, 1.17, 1.2, 0.57]","[53, 74, 73, 75, 89, 83, 72, 47, 70, 40, 94, 91, 81, 64, 36, 74, 43, 62, 29]"
450,Youri Tielemans,"[0.08, 0.03, 1.11, 0.08, 0.18, 0.22, 2.99, 62.32, 80.3, 6.95, 1.34, 1.0, 0.54, 2.15, 2.53, 1.08, 1.34, 0.92, 1.0]","[56, 21, 58, 47, 89, 66, 72, 82, 38, 84, 51, 68, 21, 55, 75, 54, 67, 43, 61]"
451,Corentin Tolisso,"[0.04, 0.08, 1.33, 0.09, 0.19, 0.27, 3.67, 86.2, 87.7, 10.17, 1.41, 0.31, 1.02, 2.3, 1.95, 1.06, 1.11, 1.02, 1.55]","[38, 51, 72, 52, 91, 81, 89, 98, 88, 99, 54, 13, 44, 56, 43, 53, 37, 48, 83]"
452,Sandro Tonali,"[0.05, 0.07, 0.98, 0.22, 0.21, 0.28, 3.11, 49.71, 75.0, 4.76, 1.89, 0.36, 1.15, 2.77, 1.98, 0.69, 1.08, 0.86, 0.43]","[41, 48, 46, 92, 94, 81, 75, 50, 13, 46, 75, 19, 50, 66, 46, 21, 33, 39, 18]"
453,Lucas Torró,"[0.04, 0.05, 1.02, 0.0, 0.01, 0.06, 0.87, 42.37, 80.6, 3.56, 0.44, 0.4, 1.16, 0.62, 1.74, 1.53, 0.87, 2.33, 3.12]","[32, 32, 50, 8, 1, 9, 2, 33, 40, 19, 7, 24, 50, 10, 31, 86, 15, 98, 99]"
454,Birama Touré,"[0.05, 0.03, 0.66, 0.0, 0.01, 0.03, 0.9, 40.71, 80.4, 3.65, 0.26, 0.29, 0.37, 0.66, 2.12, 1.77, 1.43, 1.3, 1.48]","[43, 17, 24, 8, 1, 1, 2, 29, 39, 21, 2, 12, 12, 12, 54, 96, 74, 69, 82]"
455,Lucas Tousart,"[0.15, 0.11, 1.31, 0.06, 0.06, 0.17, 1.62, 27.06, 59.9, 2.84, 1.13, 0.7, 2.48, 2.42, 2.23, 1.47, 1.28, 2.29, 2.78]","[79, 72, 71, 38, 34, 52, 18, 1, 1, 6, 40, 46, 87, 59, 60, 83, 58, 97, 97]"
456,Manu Trigueros,"[0.0, 0.04, 0.87, 0.11, 0.12, 0.16, 1.85, 58.04, 89.0, 8.26, 1.3, 0.22, 0.76, 2.39, 2.17, 0.54, 0.98, 0.43, 0.65]","[12, 27, 36, 64, 69, 49, 28, 73, 95, 94, 50, 6, 35, 58, 56, 11, 27, 10, 37]"
457,Viktor Tsyhankov,"[0.22, 0.17, 1.29, 0.27, 0.16, 0.33, 3.3, 37.18, 69.1, 2.9, 3.43, 0.89, 2.85, 6.69, 0.76, 0.36, 0.76, 0.67, 0.53]","[91, 89, 71, 98, 82, 89, 81, 19, 4, 7, 97, 61, 93, 96, 1, 4, 8, 21, 27]"
458,Chimuanya Ugochukwu,"[0.0, 0.05, 0.44, 0.05, 0.04, 0.09, 0.98, 42.12, 86.8, 3.29, 0.84, 0.74, 0.44, 0.79, 2.46, 1.43, 1.67, 1.13, 1.18]","[12, 31, 13, 32, 18, 21, 3, 33, 83, 15, 27, 49, 15, 14, 72, 78, 87, 55, 70]"
459,Óscar Valentín,"[0.0, 0.02, 0.46, 0.0, 0.03, 0.05, 1.69, 41.32, 81.6, 4.68, 0.74, 0.25, 0.6, 0.6, 3.24, 1.55, 2.11, 1.06, 0.95]","[12, 9, 13, 8, 10, 5, 22, 30, 44, 45, 21, 8, 28, 9, 94, 87, 98, 51, 57]"
460,Valery,"[0.0, 0.07, 0.65, 0.19, 0.11, 0.18, 2.7, 33.13, 82.9, 1.86, 1.68, 1.21, 2.61, 7.82, 1.12, 0.93, 0.74, 0.84, 0.93]","[12, 43, 23, 85, 65, 55, 63, 12, 55, 1, 69, 79, 89, 98, 6, 40, 8, 38, 55]"
461,Mattia Valoti,"[0.0, 0.04, 0.4, 0.0, 0.02, 0.04, 1.39, 32.98, 73.5, 3.18, 1.39, 0.6, 0.99, 1.79, 3.38, 0.6, 2.58, 1.19, 3.38]","[12, 24, 11, 8, 3, 2, 12, 12, 10, 12, 53, 38, 43, 45, 96, 14, 99, 61, 99]"
462,Federico Valverde,"[0.23, 0.15, 2.26, 0.18, 0.24, 0.39, 3.22, 57.52, 87.0, 5.42, 2.93, 1.09, 2.1, 4.96, 1.27, 0.8, 1.25, 0.73, 0.99]","[93, 86, 95, 84, 97, 95, 79, 72, 84, 60, 91, 73, 79, 92, 8, 29, 52, 26, 60]"
463,Ruben Vargas,"[0.24, 0.1, 1.67, 0.32, 0.18, 0.27, 2.47, 29.63, 57.8, 3.35, 2.55, 1.67, 2.63, 5.42, 1.19, 0.48, 0.64, 1.27, 1.12]","[94, 66, 86, 99, 88, 79, 55, 5, 1, 16, 86, 93, 89, 95, 7, 7, 3, 67, 66]"
464,Matías Vecino,"[0.19, 0.17, 1.54, 0.05, 0.05, 0.22, 1.49, 51.89, 85.4, 4.61, 1.16, 0.14, 1.58, 1.49, 2.33, 0.93, 1.58, 1.86, 1.72]","[86, 88, 82, 30, 24, 69, 13, 57, 72, 43, 41, 2, 66, 39, 66, 41, 83, 91, 86]"
465,Gabriel Veiga,"[0.43, 0.24, 2.43, 0.16, 0.1, 0.34, 3.14, 29.11, 74.4, 4.28, 2.67, 1.53, 2.63, 3.45, 1.69, 0.82, 1.18, 0.24, 0.75]","[99, 97, 98, 80, 61, 90, 76, 3, 11, 35, 88, 88, 89, 76, 28, 32, 44, 2, 46]"
466,Miguel Veloso,"[0.0, 0.04, 1.24, 0.0, 0.16, 0.2, 2.79, 46.35, 71.6, 6.5, 1.32, 0.31, 0.54, 1.7, 2.55, 0.46, 2.01, 1.08, 1.08]","[12, 24, 67, 8, 86, 62, 67, 42, 7, 78, 50, 14, 22, 44, 75, 7, 97, 53, 65]"
467,Jordan Veretout,"[0.08, 0.09, 0.89, 0.11, 0.12, 0.2, 2.69, 68.79, 85.8, 8.12, 1.8, 0.35, 0.97, 2.39, 1.94, 1.02, 0.7, 1.21, 0.67]","[57, 61, 37, 64, 67, 62, 63, 90, 73, 93, 72, 19, 42, 59, 42, 48, 6, 62, 38]"
468,Marco Verratti,"[0.0, 0.03, 0.32, 0.03, 0.1, 0.12, 3.16, 104.25, 92.6, 9.81, 1.66, 1.28, 0.99, 2.04, 3.29, 1.05, 1.76, 0.35, 0.51]","[12, 17, 5, 20, 58, 31, 77, 99, 99, 98, 68, 81, 43, 50, 95, 51, 91, 6, 26]"
469,Valerio Verre,"[0.0, 0.08, 1.86, 0.0, 0.15, 0.23, 3.99, 52.91, 70.9, 5.98, 2.13, 1.33, 2.13, 3.59, 1.86, 1.2, 1.2, 0.4, 1.6]","[12, 55, 89, 8, 80, 71, 93, 59, 7, 70, 80, 83, 80, 79, 39, 63, 47, 8, 84]"
470,Mikel Vesga,"[0.04, 0.05, 0.87, 0.1, 0.05, 0.1, 1.89, 52.78, 83.4, 6.96, 0.91, 0.35, 1.12, 1.08, 1.99, 1.26, 1.36, 1.36, 2.27]","[31, 34, 36, 62, 25, 26, 30, 58, 58, 84, 29, 19, 49, 27, 47, 68, 69, 72, 95]"
471,Aleix Vidal,"[0.0, 0.01, 0.26, 0.26, 0.19, 0.21, 2.2, 33.72, 72.7, 2.02, 1.4, 0.61, 1.32, 4.65, 0.97, 1.32, 1.84, 1.23, 0.26]","[12, 1, 3, 98, 90, 64, 45, 13, 9, 1, 54, 39, 56, 89, 3, 72, 95, 65, 5]"
472,Fabio Vieira,"[0.15, 0.24, 2.29, 0.31, 0.29, 0.53, 4.05, 44.27, 81.6, 5.19, 1.68, 0.61, 4.05, 6.56, 0.76, 0.53, 0.84, 0.23, 0.38]","[79, 98, 96, 99, 99, 99, 94, 37, 44, 56, 69, 39, 99, 96, 1, 10, 13, 2, 15]"
473,Tonny Vilhena,"[0.16, 0.1, 1.23, 0.04, 0.07, 0.16, 2.11, 34.33, 76.6, 3.18, 1.19, 0.68, 0.76, 2.34, 1.75, 0.72, 0.68, 0.83, 0.4]","[81, 66, 67, 26, 39, 49, 40, 14, 18, 12, 42, 45, 34, 57, 31, 22, 4, 38, 16]"
474,Toni Villa,"[0.09, 0.09, 1.55, 0.27, 0.15, 0.24, 3.92, 33.5, 75.5, 3.83, 3.56, 2.28, 4.11, 8.76, 2.83, 0.73, 0.73, 0.27, 0.09]","[61, 64, 83, 98, 80, 73, 92, 13, 14, 26, 98, 98, 99, 99, 86, 23, 7, 3, 1]"
475,Toni Villa,"[0.09, 0.09, 1.55, 0.27, 0.15, 0.24, 3.92, 33.5, 75.5, 3.83, 3.56, 2.28, 4.11, 8.76, 2.83, 0.73, 0.73, 0.27, 0.09]","[61, 64, 83, 98, 80, 73, 92, 13, 14, 26, 98, 98, 99, 99, 86, 23, 7, 3, 1]"
476,Gonzalo Villar,"[0.0, 0.01, 0.31, 0.0, 0.02, 0.03, 1.17, 49.88, 81.7, 4.14, 1.72, 1.25, 0.47, 0.86, 1.8, 0.78, 1.56, 1.09, 1.25]","[12, 1, 5, 8, 4, 1, 5, 51, 45, 32, 70, 80, 16, 17, 35, 27, 81, 53, 74]"
477,Gonzalo Villar,"[0.0, 0.01, 0.31, 0.0, 0.02, 0.03, 1.17, 49.88, 81.7, 4.14, 1.72, 1.25, 0.47, 0.86, 1.8, 0.78, 1.56, 1.09, 1.25]","[12, 1, 5, 8, 4, 1, 5, 51, 45, 32, 70, 80, 16, 17, 35, 27, 81, 53, 74]"
478,Vitinha,"[0.06, 0.11, 1.07, 0.09, 0.1, 0.2, 2.47, 70.72, 91.7, 5.11, 1.81, 1.16, 1.43, 3.27, 1.96, 1.13, 1.04, 0.48, 0.21]","[48, 71, 55, 53, 58, 63, 55, 93, 99, 53, 73, 76, 59, 72, 44, 58, 30, 11, 3]"
479,Walace,"[0.0, 0.03, 0.9, 0.03, 0.05, 0.08, 1.5, 49.97, 83.7, 4.8, 1.33, 0.31, 0.42, 1.02, 2.31, 1.44, 1.33, 1.44, 0.65]","[12, 18, 40, 18, 21, 15, 14, 51, 60, 47, 50, 14, 15, 23, 64, 80, 63, 76, 37]"
480,James Ward-Prowse,"[0.19, 0.07, 1.07, 0.11, 0.17, 0.23, 3.39, 58.1, 78.9, 5.05, 0.51, 0.19, 0.75, 1.55, 1.74, 1.47, 0.8, 1.28, 1.17]","[86, 45, 54, 63, 86, 72, 84, 74, 29, 52, 11, 3, 34, 42, 31, 83, 10, 68, 69]"
481,Julian Weigl,"[0.0, 0.01, 0.33, 0.0, 0.03, 0.04, 1.05, 57.16, 89.1, 3.9, 0.33, 0.43, 0.57, 0.33, 2.04, 0.86, 1.09, 1.52, 0.86]","[12, 5, 6, 8, 7, 2, 3, 71, 96, 27, 4, 27, 24, 1, 50, 34, 36, 81, 52]"
482,Georginio Wijnaldum,"[0.16, 0.19, 1.81, 0.0, 0.07, 0.26, 1.81, 23.36, 82.0, 1.97, 1.56, 1.07, 2.71, 3.29, 0.33, 0.41, 0.74, 0.82, 1.23]","[82, 92, 89, 8, 37, 76, 26, 1, 49, 1, 62, 72, 91, 73, 1, 5, 8, 36, 73]"
483,Joe Willock,"[0.11, 0.25, 2.04, 0.21, 0.21, 0.46, 2.99, 33.46, 81.7, 4.26, 3.41, 1.3, 4.01, 5.35, 1.79, 0.88, 1.9, 0.6, 0.56]","[66, 98, 93, 91, 95, 99, 72, 13, 45, 34, 96, 82, 99, 94, 35, 37, 96, 15, 29]"
484,Harry Winks,"[0.0, 0.03, 0.73, 0.0, 0.07, 0.09, 1.89, 50.4, 82.4, 6.14, 1.0, 0.89, 0.21, 0.89, 1.42, 1.26, 0.73, 1.26, 0.31]","[12, 19, 28, 8, 40, 22, 30, 53, 51, 72, 36, 62, 5, 18, 13, 68, 8, 65, 9]"
485,Xeka,"[0.0, 0.02, 0.82, 0.0, 0.0, 0.02, 1.3, 50.87, 89.4, 6.36, 0.82, 0.16, 0.98, 2.12, 1.63, 0.98, 1.79, 1.3, 1.3]","[12, 8, 33, 8, 1, 1, 9, 54, 96, 76, 25, 3, 43, 53, 25, 45, 93, 69, 76]"
486,Granit Xhaka,"[0.23, 0.14, 1.29, 0.18, 0.15, 0.3, 3.41, 51.59, 85.0, 6.37, 1.19, 0.48, 3.18, 5.26, 1.16, 0.43, 0.83, 1.26, 1.14]","[92, 83, 70, 83, 82, 85, 84, 56, 69, 76, 42, 31, 96, 94, 6, 6, 13, 66, 67]"
487,Ryan Yates,"[0.0, 0.11, 1.27, 0.1, 0.06, 0.17, 1.18, 29.0, 76.9, 2.11, 0.54, 0.2, 1.67, 1.32, 1.86, 0.49, 1.27, 2.16, 1.42]","[12, 73, 69, 58, 32, 51, 5, 3, 20, 2, 12, 4, 68, 34, 39, 8, 56, 96, 80]"
488,Warren Zaire-Emery,"[0.18, 0.12, 0.8, 0.0, 0.05, 0.18, 2.05, 58.87, 90.8, 3.11, 2.22, 1.6, 1.96, 5.42, 1.69, 1.07, 0.98, 1.51, 0.27]","[85, 78, 33, 8, 26, 55, 37, 77, 97, 11, 81, 90, 76, 95, 28, 53, 27, 79, 6]"
489,Denis Zakaria,"[0.15, 0.04, 0.44, 0.0, 0.01, 0.06, 0.74, 38.63, 88.9, 1.78, 2.22, 0.74, 0.59, 1.18, 2.37, 1.04, 0.89, 1.78, 0.0]","[78, 28, 13, 8, 2, 9, 1, 21, 95, 1, 81, 50, 27, 31, 70, 49, 17, 89, 1]"
490,Denis Zakaria,"[0.15, 0.04, 0.44, 0.0, 0.01, 0.06, 0.74, 38.63, 88.9, 1.78, 2.22, 0.74, 0.59, 1.18, 2.37, 1.04, 0.89, 1.78, 0.0]","[78, 28, 13, 8, 2, 9, 1, 21, 95, 1, 81, 50, 27, 31, 70, 49, 17, 89, 1]"
491,Andre-Frank Zambo Anguissa,"[0.1, 0.13, 1.44, 0.19, 0.09, 0.22, 2.63, 64.85, 87.5, 5.13, 1.78, 1.14, 2.53, 3.82, 1.63, 1.53, 1.34, 0.73, 1.34]","[63, 78, 78, 89, 57, 70, 61, 85, 86, 54, 72, 75, 87, 81, 24, 87, 64, 27, 78]"
492,Oier Zarraga,"[0.0, 0.14, 1.9, 0.0, 0.12, 0.25, 2.64, 40.04, 77.6, 3.91, 1.27, 0.53, 1.27, 3.38, 1.48, 1.06, 0.74, 0.53, 0.95]","[12, 81, 90, 8, 67, 76, 62, 26, 23, 27, 48, 33, 55, 75, 16, 52, 8, 13, 57]"
493,Piotr Zieliński,"[0.15, 0.16, 2.08, 0.31, 0.29, 0.46, 5.45, 59.4, 83.5, 5.08, 2.29, 0.93, 2.2, 4.74, 0.77, 0.56, 0.59, 0.34, 0.15]","[80, 87, 93, 99, 99, 99, 99, 78, 59, 52, 82, 64, 83, 90, 1, 13, 2, 5, 1]"
